SHOULD: 14.2046	12.505
IS    : 14.2045	12.5057
SHOULD: 14.2041	12.5014
IS    : 14.2042	12.5031
SHOULD: 14.2039	12.4996
IS    : 14.2038	12.5004
SHOULD: 14.2034	12.4961
IS    : 14.2035	12.4978
SHOULD: 14.2031	12.4943
IS    : 14.2031	12.4952
SHOULD: 14.2025	12.4908
IS    : 14.2026	12.4926
SHOULD: 14.2022	12.489
IS    : 14.2022	12.4899
SHOULD: 14.2016	12.4856
IS    : 14.2017	12.4873
SHOULD: 14.2013	12.4838
IS    : 14.2012	12.4846
SHOULD: 14.2006	12.4804
IS    : 14.2007	12.4819
SHOULD: 14.2003	12.4786
IS    : 14.2002	12.4792
SHOULD: 14.1996	12.4752
IS    : 14.1996	12.4765
SHOULD: 14.1989	12.4718
IS    : 14.199	12.4737
SHOULD: 14.1985	12.4701
IS    : 14.1984	12.471
SHOULD: 14.1977	12.4668
IS    : 14.1977	12.4682
SHOULD: 14.1969	12.4634
IS    : 14.197	12.4653
SHOULD: 14.1965	12.4618
IS    : 14.1963	12.4625
SHOULD: 14.1956	12.4584
IS    : 14.1956	12.4596
SHOULD: 14.1948	12.4551
IS    : 14.1948	12.4566
SHOULD: 14.1939	12.4518
IS    : 14.194	12.4537
SHOULD: 14.193	12.4486
IS    : 14.1931	12.4507
SHOULD: 14.1925	12.4469
IS    : 14.1922	12.4476
SHOULD: 14.1915	12.4437
IS    : 14.1913	12.4445
SHOULD: 14.1906	12.4404
IS    : 14.1904	12.4414
SHOULD: 14.1896	12.4372
IS    : 14.1893	12.4382
SHOULD: 14.1886	12.434
IS    : 14.1883	12.435
SHOULD: 14.1876	12.4308
IS    : 14.1872	12.4317
SHOULD: 14.1866	12.4276
IS    : 14.1861	12.4283
SHOULD: 14.185	12.4228
IS    : 14.1849	12.4248
SHOULD: 14.184	12.4196
IS    : 14.1836	12.4211
SHOULD: 14.1824	12.4149
IS    : 14.1822	12.4168
SHOULD: 14.1807	12.4101
IS    : 14.1805	12.4121
SHOULD: 14.1791	12.4054
IS    : 14.1787	12.4071
SHOULD: 14.1774	12.4007
IS    : 14.1768	12.4019
SHOULD: 14.1752	12.3944
IS    : 14.1748	12.3964
SHOULD: 14.1736	12.3897
IS    : 14.1727	12.3906
SHOULD: 14.1714	12.3834
IS    : 14.1704	12.3847
SHOULD: 14.1691	12.3771
IS    : 14.1684	12.3792
SHOULD: 14.1675	12.3724
IS    : 14.1664	12.374
SHOULD: 14.1659	12.3676
IS    : 14.1644	12.3691
SHOULD: 14.1643	12.3629
IS    : 14.1626	12.3643
SHOULD: 14.1627	12.3581
IS    : 14.1609	12.3599
SHOULD: 14.1616	12.3549
IS    : 14.1595	12.3562
SHOULD: 14.1601	12.3501
IS    : 14.1582	12.3527
SHOULD: 14.1591	12.3468
IS    : 14.1567	12.3494
SHOULD: 14.1581	12.3436
IS    : 14.1555	12.3461
SHOULD: 14.1571	12.3404
IS    : 14.1542	12.3429
SHOULD: 14.1561	12.3371
IS    : 14.153	12.3398
SHOULD: 14.1552	12.3338
IS    : 14.1519	12.3366
SHOULD: 14.1547	12.3322
IS    : 14.1505	12.3336
SHOULD: 14.1538	12.3289
IS    : 14.1494	12.3306
SHOULD: 14.1529	12.3256
IS    : 14.1483	12.3276
SHOULD: 14.152	12.3222
IS    : 14.1473	12.3247
SHOULD: 14.1512	12.3189
IS    : 14.1462	12.3218
SHOULD: 14.1508	12.3172
IS    : 14.145	12.319
SHOULD: 14.15	12.3138
IS    : 14.144	12.3161
SHOULD: 14.1492	12.3104
IS    : 14.1431	12.3133
SHOULD: 14.1488	12.3087
IS    : 14.1421	12.3105
SHOULD: 14.148	12.3052
IS    : 14.1412	12.3078
SHOULD: 14.1473	12.3018
IS    : 14.1401	12.3051
SHOULD: 14.147	12.3
IS    : 14.1393	12.3024
SHOULD: 14.1463	12.2966
IS    : 14.1384	12.2997
SHOULD: 14.146	12.2948
IS    : 14.1376	12.297
SHOULD: 14.1454	12.2913
IS    : 14.1368	12.2944
SHOULD: 14.1448	12.2877
IS    : 14.1359	12.2917
SHOULD: 14.1445	12.2859
IS    : 14.1352	12.2891
SHOULD: 14.144	12.2823
IS    : 14.1344	12.2865
SHOULD: 14.1437	12.2805
IS    : 14.1338	12.2838
SHOULD: 14.1432	12.2769
IS    : 14.1331	12.2811
SHOULD: 14.143	12.2751
IS    : 14.1324	12.2783
SHOULD: 14.1426	12.2714
IS    : 14.1316	12.2756
SHOULD: 14.1424	12.2695
IS    : 14.1309	12.2727
SHOULD: 14.142	12.2658
IS    : 14.1303	12.2699
SHOULD: 14.1418	12.264
IS    : 14.1297	12.267
SHOULD: 14.1415	12.2602
IS    : 14.1291	12.2641
SHOULD: 14.1413	12.2583
IS    : 14.1284	12.2612
SHOULD: 14.141	12.2545
IS    : 14.1278	12.2583
SHOULD: 14.1408	12.2507
IS    : 14.1273	12.2552
SHOULD: 14.1406	12.2488
IS    : 14.1268	12.2522
SHOULD: 14.1404	12.245
IS    : 14.1263	12.2492
SHOULD: 14.1403	12.243
IS    : 14.1257	12.2461
SHOULD: 14.1402	12.2392
IS    : 14.1253	12.243
SHOULD: 14.1401	12.2353
IS    : 14.1248	12.2398
SHOULD: 14.14	12.2333
IS    : 14.1244	12.2366
SHOULD: 14.1399	12.2294
IS    : 14.124	12.2334
SHOULD: 14.1399	12.2254
IS    : 14.1235	12.2302
SHOULD: 14.1399	12.2234
IS    : 14.1232	12.227
SHOULD: 14.1398	12.2194
IS    : 14.1228	12.2237
SHOULD: 14.1399	12.2154
IS    : 14.1225	12.2203
SHOULD: 14.1399	12.2134
IS    : 14.1222	12.217
SHOULD: 14.1399	12.2093
IS    : 14.1218	12.2136
SHOULD: 14.14	12.2073
IS    : 14.1215	12.2102
SHOULD: 14.1401	12.2032
IS    : 14.1213	12.2067
SHOULD: 14.1402	12.1991
IS    : 14.1211	12.2033
SHOULD: 14.1404	12.195
IS    : 14.1209	12.1998
SHOULD: 14.1405	12.1929
IS    : 14.1206	12.1963
SHOULD: 14.1407	12.1888
IS    : 14.1204	12.1928
SHOULD: 14.1409	12.1846
IS    : 14.1203	12.1892
SHOULD: 14.141	12.1825
IS    : 14.1202	12.1856
SHOULD: 14.1413	12.1783
IS    : 14.1201	12.182
SHOULD: 14.1416	12.1741
IS    : 14.1199	12.1784
SHOULD: 14.1417	12.1719
IS    : 14.1198	12.1747
SHOULD: 14.1421	12.1677
IS    : 14.1198	12.1711
SHOULD: 14.1424	12.1634
IS    : 14.1197	12.1674
SHOULD: 14.1428	12.1591
IS    : 14.1197	12.1636
SHOULD: 14.143	12.157
IS    : 14.1196	12.1599
SHOULD: 14.1434	12.1527
IS    : 14.1197	12.156
SHOULD: 14.1439	12.1483
IS    : 14.1197	12.152
SHOULD: 14.1444	12.144
IS    : 14.1198	12.1479
SHOULD: 14.1448	12.1396
IS    : 14.1199	12.1436
SHOULD: 14.1454	12.1352
IS    : 14.1199	12.1393
SHOULD: 14.1459	12.1308
IS    : 14.1201	12.1347
SHOULD: 14.1465	12.1264
IS    : 14.1203	12.13
SHOULD: 14.147	12.122
IS    : 14.1205	12.1252
SHOULD: 14.1477	12.1175
IS    : 14.1208	12.1191
SHOULD: 14.1483	12.1131
IS    : 14.1209	12.1153
SHOULD: 14.1493	12.1063
IS    : 14.1212	12.1102
SHOULD: 14.1499	12.1018
IS    : 14.1215	12.1052
SHOULD: 14.1506	12.0973
IS    : 14.1219	12.1001
SHOULD: 14.1514	12.0928
IS    : 14.1223	12.095
SHOULD: 14.1525	12.0859
IS    : 14.1226	12.0898
SHOULD: 14.1533	12.0814
IS    : 14.123	12.0848
SHOULD: 14.1541	12.0768
IS    : 14.1235	12.0796
SHOULD: 14.1549	12.0722
IS    : 14.1239	12.0744
SHOULD: 14.1557	12.0676
IS    : 14.1244	12.0692
SHOULD: 14.157	12.0606
IS    : 14.1249	12.064
SHOULD: 14.1579	12.056
IS    : 14.1255	12.0587
SHOULD: 14.1588	12.0513
IS    : 14.126	12.0534
SHOULD: 14.1597	12.0467
IS    : 14.1266	12.0481
SHOULD: 14.1611	12.0397
IS    : 14.1272	12.0427
SHOULD: 14.162	12.035
IS    : 14.1278	12.0374
SHOULD: 14.163	12.0303
IS    : 14.1285	12.032
SHOULD: 14.164	12.0255
IS    : 14.1292	12.0266
SHOULD: 14.1655	12.0185
IS    : 14.1299	12.0212
SHOULD: 14.1665	12.0137
IS    : 14.1306	12.0157
SHOULD: 14.1675	12.009
IS    : 14.1314	12.0103
SHOULD: 14.1691	12.0018
IS    : 14.1321	12.0048
SHOULD: 14.1702	11.997
IS    : 14.1329	11.9992
SHOULD: 14.1713	11.9922
IS    : 14.1337	11.9937
SHOULD: 14.1724	11.9875
IS    : 14.1346	11.9882
SHOULD: 14.1741	11.9802
IS    : 14.1354	11.9826
SHOULD: 14.1752	11.9754
IS    : 14.1363	11.977
SHOULD: 14.1764	11.9706
IS    : 14.1372	11.9714
SHOULD: 14.1781	11.9634
IS    : 14.1381	11.9656
SHOULD: 14.1793	11.9585
IS    : 14.139	11.9601
SHOULD: 14.1805	11.9537
IS    : 14.1399	11.9545
SHOULD: 14.1817	11.9488
IS    : 14.1409	11.9488
SHOULD: 14.1835	11.9415
IS    : 14.1419	11.9431
SHOULD: 14.1847	11.9367
IS    : 14.1429	11.9374
SHOULD: 14.186	11.9318
IS    : 14.1439	11.9317
SHOULD: 14.1879	11.9245
IS    : 14.1449	11.926
SHOULD: 14.1891	11.9196
IS    : 14.146	11.9202
SHOULD: 14.1904	11.9147
IS    : 14.1471	11.9144
SHOULD: 14.1923	11.9073
IS    : 14.1481	11.9086
SHOULD: 14.1936	11.9024
IS    : 14.1492	11.9028
SHOULD: 14.1949	11.8975
IS    : 14.1503	11.897
SHOULD: 14.1969	11.8901
IS    : 14.1515	11.8911
SHOULD: 14.1982	11.8852
IS    : 14.1526	11.8852
SHOULD: 14.1995	11.8803
IS    : 14.1538	11.8794
SHOULD: 14.2015	11.8729
IS    : 14.1549	11.8735
SHOULD: 14.2029	11.868
IS    : 14.1561	11.8676
SHOULD: 14.2042	11.8631
IS    : 14.1573	11.8617
SHOULD: 14.2063	11.8557
IS    : 14.1585	11.8557
SHOULD: 14.2076	11.8507
IS    : 14.1598	11.8497
SHOULD: 14.2097	11.8433
IS    : 14.161	11.8438
SHOULD: 14.2111	11.8384
IS    : 14.1622	11.8378
SHOULD: 14.2124	11.8335
IS    : 14.1635	11.8318
SHOULD: 14.2145	11.8261
IS    : 14.1648	11.8258
SHOULD: 14.2159	11.8211
IS    : 14.1661	11.8197
SHOULD: 14.218	11.8137
IS    : 14.1674	11.8137
SHOULD: 14.2194	11.8088
IS    : 14.1687	11.8077
SHOULD: 14.2208	11.8038
IS    : 14.17	11.8016
SHOULD: 14.2229	11.7964
