31285    0
31286    0
31287    0
31288    0
31289    0
31290    1
31291    0
31292    0
31293    0
31294    0
31295    0
31296    0
31297    0
31298    0
31299    0
31300    0
31301    0
31302    0
31303    1
31304    0
31305    0
31306    0
31307    0
31308    0
31309    1
31310    0
31311    0
31312    0
31313    1
31314    0
31315    1
31316    0
31317    1
31318    0
31319    0
31320    0
31321    0
31322    0
31323    0
31324    0
31325    0
31326    0
31327    0
31328    0
31329    0
31330    0
31331    0
31332    0
31333    0
31334    0
31335    0
31336    1
31337    0
31338    0
31339    0
31340    0
31341    0
31342    0
31343    1
31344    0
31345    0
31346    0
31347    0
31348    0
31349    0
31350    0
31351    0
31352    0
31353    0
31354    0
31355    0
31356    1
31357    0
31358    0
31359    0
31360    0
31361    0
31362    0
31363    0
31364    0
31365    1
31366    0
31367    0
31368    0
31369    0
31370    0
31371    0
31372    0
31373    0
31374    0
31375    0
31376    0
31377    1
31378    0
31379    1
31380    0
31381    0
31382    0
31383    0
31384    0
31385    0
31386    0
31387    0
31388    0
31389    0
31390    0
31391    0
31392    0
31393    0
31394    0
31395    0
31396    0
31397    1
31398    1
31399    0
31400    0
31401    0
31402    0
31403    2
31404    0
31405    0
31406    0
31407    0
31408    0
31409    0
31410    0
31411    0
31412    0
31413    0
31414    0
31415    0
31416    0
31417    1
31418    0
31419    0
31420    0
31421    0
31422    0
31423    0
31424    0
31425    0
31426    0
31427    1
31428    0
31429    1
31430    0
31431    0
31432    0
31433    0
31434    0
31435    0
31436    0
31437    0
31438    0
31439    0
31440    0
31441    0
31442    0
31443    0
31444    0
31445    0
31446    0
31447    0
31448    0
31449    0
31450    0
31451    0
31452    0
31453    0
31454    0
31455    0
31456    0
31457    0
31458    0
31459    0
31460    0
31461    1
31462    0
31463    1
31464    0
31465    0
31466    0
31467    0
31468    0
31469    0
31470    1
31471    1
31472    0
31473    0
31474    0
31475    0
31476    0
31477    0
31478    0
31479    0
31480    0
31481    0
31482    2
31483    0
31484    1
31485    0
31486    0
31487    0
31488    0
31489    0
31490    0
31491    0
31492    0
31493    0
31494    1
31495    0
31496    0
31497    0
31498    0
31499    0
31500    0
31501    0
31502    0
31503    0
31504    0
31505    0
31506    0
31507    1
31508    0
31509    0
31510    0
31511    0
31512    0
31513    0
31514    1
31515    0
31516    0
31517    0
31518    0
31519    0
31520    0
31521    0
31522    1
31523    0
31524    0
31525    0
31526    0
31527    0
31528    0
31529    0
31530    0
31531    0
31532    0
31533    0
31534    0
31535    0
31536    0
31537    0
31538    0
31539    2
31540    0
31541    0
31542    1
31543    0
31544    0
31545    1
31546    0
31547    0
31548    0
31549    0
31550    0
31551    0
31552    0
31553    0
31554    0
31555    0
31556    0
31557    0
31558    0
31559    0
31560    0
31561    0
31562    0
31563    0
31564    0
31565    0
31566    0
31567    0
31568    0
31569    0
31570    0
31571    0
31572    0
31573    0
31574    0
31575    0
31576    0
31577    0
31578    0
31579    1
31580    1
31581    1
31582    0
31583    0
31584    0
31585    0
31586    0
31587    0
31588    0
31589    0
31590    0
31591    0
31592    0
31593    0
31594    0
31595    1
31596    0
31597    0
31598    0
31599    0
31600    1
31601    0
31602    1
31603    0
31604    0
31605    1
31606    1
31607    0
31608    0
31609    0
31610    0
31611    0
31612    0
31613    1
31614    0
31615    0
31616    0
31617    0
31618    0
31619    0
31620    0
31621    0
31622    0
31623    0
31624    0
31625    0
31626    0
31627    0
31628    1
31629    0
31630    0
31631    0
31632    0
31633    0
31634    0
31635    2
31636    0
31637    0
31638    1
31639    0
31640    1
31641    0
31642    0
31643    0
31644    0
31645    0
31646    0
31647    0
31648    0
31649    0
31650    0
31651    0
31652    0
31653    0
31654    0
31655    0
31656    0
31657    0
31658    0
31659    0
31660    0
31661    0
31662    0
31663    0
31664    1
31665    0
31666    0
31667    1
31668    0
31669    0
31670    0
31671    0
31672    0
31673    0
31674    0
31675    0
31676    0
31677    0
31678    0
31679    0
31680    0
31681    0
31682    0
31683    0
31684    1
31685    0
31686    0
31687    0
31688    0
31689    0
31690    0
31691    0
31692    0
31693    0
31694    0
31695    0
31696    0
31697    0
31698    0
31699    1
31700    0
31701    0
31702    0
31703    0
31704    1
31705    0
31706    0
31707    0
31708    1
31709    0
31710    0
31711    1
31712    1
31713    0
31714    0
31715    0
31716    1
31717    0
31718    0
31719    0
31720    1
31721    0
31722    0
31723    0
31724    0
31725    1
31726    1
31727    0
31728    1
31729    0
31730    0
31731    3
31732    0
31733    0
31734    0
31735    1
31736    1
31737    0
31738    0
31739    0
31740    0
31741    0
31742    0
31743    0
31744    0
31745    0
31746    0
31747    0
31748    0
31749    0
31750    0
31751    0
31752    0
31753    0
31754    0
31755    0
31756    0
31757    0
31758    0
31759    0
31760    0
31761    0
31762    0
31763    1
31764    0
31765    0
31766    0
31767    0
31768    0
31769    0
31770    0
31771    0
31772    0
31773    0
31774    0
31775    0
31776    0
31777    0
31778    0
31779    0
31780    0
31781    0
31782    0
31783    0
31784    0
31785    0
31786    1
31787    0
31788    0
31789    0
31790    0
31791    0
31792    0
31793    0
31794    0
31795    0
31796    1
31797    0
31798    0
31799    1
31800    0
31801    0
31802    0
31803    0
31804    1
31805    0
31806    0
31807    0
31808    0
31809    1
31810    0
31811    0
31812    0
31813    0
31814    0
31815    0
31816    0
31817    0
31818    0
31819    0
31820    0
31821    0
31822    0
31823    0
31824    1
31825    0
31826    0
31827    0
31828    0
31829    0
31830    0
31831    1
31832    2
31833    0
31834    0
31835    1
31836    0
31837    0
31838    0
31839    0
31840    1
31841    0
31842    0
31843    0
31844    0
31845    0
31846    0
31847    0
31848    0
31849    1
31850    0
31851    0
31852    0
31853    0
31854    1
31855    0
31856    0
31857    0
31858    0
31859    1
31860    0
31861    0
31862    0
31863    1
31864    0
31865    0
31866    0
31867    1
31868    0
31869    0
31870    0
31871    0
31872    0
31873    1
31874    0
31875    2
31876    1
31877    0
31878    1
31879    1
31880    0
31881    0
31882    1
31883    0
31884    0
31885    0
31886    0
31887    0
31888    0
31889    0
31890    0
31891    0
31892    0
31893    0
31894    2
31895    0
31896    1
31897    0
31898    0
31899    0
31900    0
31901    0
31902    0
31903    0
31904    0
31905    0
31906    1
31907    0
31908    0
31909    1
31910    0
31911    0
31912    0
31913    0
31914    0
31915    0
31916    2
31917    1
31918    0
31919    0
31920    0
31921    0
31922    1
31923    0
31924    0
31925    0
31926    0
31927    0
31928    0
31929    0
31930    0
31931    0
31932    0
31933    0
31934    0
31935    0
31936    0
31937    1
31938    2
31939    0
31940    0
31941    0
31942    1
31943    0
31944    1
31945    0
31946    0
31947    1
31948    1
31949    0
31950    0
31951    0
31952    0
31953    2
31954    0
31955    0
31956    1
31957    1
31958    1
31959    1
31960    1
31961    0
31962    1
31963    1
31964    1
31965    0
31966    1
31967    2
31968    1
31969    1
31970    3
31971    1
31972    3
31973    2
31974    0
31975    1
31976    2
31977    1
31978    4
31979    3
31980    4
31981    8
31982    3
31983    6
31984    7
31985    3
31986    6
31987    3
31988    6
31989    21
31990    22
31991    27
31992    47
31993    47
31994    67
31995    66
31996    79
31997    126
31998    184
31999    205
32000    261
32001    234
32002    184
32003    130
32004    77
32005    71
32006    53
32007    29
32008    28
32009    18
32010    11
32011    8
32012    8
32013    9
32014    3
32015    8
32016    9
32017    2
32018    6
32019    3
32020    9
32021    2
32022    1
32023    4
32024    2
32025    1
32026    2
32027    1
32028    1
32029    0
32030    1
32031    2
32032    1
32033    1
32034    1
32035    0
32036    0
32037    0
32038    1
32039    1
32040    2
32041    1
32042    0
32043    2
32044    1
32045    0
32046    0
32047    0
32048    1
32049    0
32050    0
32051    0
32052    1
32053    2
32054    0
32055    0
32056    0
32057    1
32058    0
32059    1
32060    0
32061    0
32062    1
32063    1
32064    0
32065    2
32066    0
32067    0
32068    0
32069    0
32070    0
32071    0
32072    0
32073    1
32074    0
32075    0
32076    0
32077    0
32078    0
32079    1
32080    1
32081    0
32082    0
32083    0
32084    0
32085    1
32086    0
32087    0
32088    1
32089    0
32090    0
32091    0
32092    0
32093    0
32094    0
32095    0
32096    0
32097    0
32098    0
32099    0
32100    0
32101    0
32102    0
32103    0
32104    0
32105    0
32106    0
32107    0
32108    1
32109    0
32110    0
32111    0
32112    0
32113    0
32114    1
32115    0
32116    0
32117    0
32118    0
32119    0
32120    0
32121    1
32122    0
32123    0
32124    0
32125    0
32126    1
32127    0
32128    1
32129    1
32130    0
32131    0
32132    0
32133    0
32134    0
32135    0
32136    0
32137    0
32138    0
32139    1
32140    0
32141    0
32142    0
32143    1
32144    0
32145    0
32146    0
32147    0
32148    0
32149    0
32150    0
32151    0
32152    0
32153    0
32154    0
32155    0
32156    0
32157    0
32158    0
32159    1
32160    0
32161    0
32162    0
32163    0
32164    0
32165    0
32166    0
32167    0
32168    0
32169    0
32170    0
32171    1
32172    0
32173    0
32174    0
32175    1
32176    0
32177    0
32178    0
32179    0
32180    0
32181    0
32182    0
32183    0
32184    0
32185    0
32186    0
32187    0
32188    0
32189    0
32190    0
32191    0
32192    0
32193    0
32194    0
32195    0
32196    0
32197    1
32198    0
32199    2
32200    0
32201    0
32202    0
32203    1
32204    0
32205    0
32206    0
32207    0
32208    0
32209    0
32210    0
32211    0
32212    0
32213    0
32214    0
32215    0
32216    0
32217    0
32218    0
32219    0
32220    0
32221    0
32222    0
32223    0
32224    0
32225    0
32226    0
32227    0
32228    0
32229    0
32230    1
32231    0
32232    0
32233    0
32234    0
32235    0
32236    0
32237    0
32238    1
32239    0
32240    0
32241    0
32242    0
32243    0
32244    0
32245    0
32246    0
32247    0
32248    0
32249    0
32250    0
32251    0
32252    0
32253    0
32254    0
32255    0
32256    0
32257    0
32258    0
32259    1
32260    0
32261    1
32262    0
32263    0
32264    2
32265    0
32266    1
32267    0
32268    0
32269    0
32270    0
32271    1
32272    0
32273    0
32274    1
32275    0
32276    0
32277    0
32278    1
32279    0
32280    0
32281    0
32282    0
32283    0
32284    1
32285    0
32286    1
32287    0
32288    0
32289    0
32290    1
32291    1
32292    0
32293    0
32294    0
32295    0
32296    0
32297    0
32298    0
32299    1
32300    0
32301    0
32302    0
32303    0
32304    0
32305    0
32306    0
32307    0
32308    0
32309    0
32310    0
32311    0
32312    1
32313    0
32314    1
32315    0
32316    0
32317    0
32318    0
32319    0
32320    0
32321    1
32322    0
32323    0
32324    0
32325    0
32326    0
32327    0
32328    1
32329    0
32330    0
32331    0
32332    0
32333    1
32334    0
32335    0
32336    0
32337    0
32338    0
32339    0
32340    0
32341    0
32342    0
32343    0
32344    0
32345    0
32346    0
32347    0
32348    0
32349    0
32350    0
32351    0
32352    0
32353    0
32354    0
32355    0
32356    0
32357    0
32358    0
32359    0
32360    0
32361    1
32362    0
32363    0
32364    0
32365    0
32366    0
32367    0
32368    0
32369    0
32370    0
32371    1
32372    0
32373    0
32374    0
32375    0
32376    0
32377    0
32378    0
32379    0
32380    0
32381    0
32382    1
32383    0
32384    0
32385    0
32386    0
32387    0
32388    0
32389    0
32390    0
32391    0
32392    1
32393    0
32394    0
32395    0
32396    0
32397    0
32398    0
32399    0
32400    0
32401    0
32402    0
32403    0
32404    0
32405    0
32406    0
32407    0
32408    0
32409    1
32410    0
32411    0
32412    0
32413    1
32414    0
32415    0
32416    0
32417    0
32418    0
32419    0
32420    0
32421    0
32422    0
32423    0
32424    0
32425    0
32426    0
32427    0
32428    0
32429    0
32430    1
32431    0
32432    0
32433    0
32434    0
32435    0
32436    0
32437    1
32438    0
32439    2
32440    0
32441    0
32442    0
32443    0
32444    0
32445    0
32446    0
32447    0
32448    0
32449    0
32450    0
32451    0
32452    0
32453    0
32454    0
32455    1
32456    0
32457    0
32458    0
32459    0
32460    0
32461    0
32462    0
32463    0
32464    0
32465    0
32466    0
32467    0
32468    0
32469    0
32470    0
32471    0
32472    0
32473    0
32474    0
32475    0
32476    0
32477    0
32478    0
32479    0
32480    1
32481    0
32482    0
32483    0
32484    0
32485    0
32486    0
32487    0
32488    0
32489    0
32490    0
32491    0
32492    0
32493    0
32494    0
32495    0
32496    0
32497    0
32498    0
32499    0
32500    0
32501    0
32502    0
32503    1
32504    0
32505    0
32506    0
32507    1
32508    0
32509    0
32510    0
32511    0
32512    0
32513    0
32514    0
32515    0
32516    0
32517    0
32518    1
32519    0
32520    0
32521    0
32522    0
32523    0
32524    0
32525    0
32526    0
32527    0
32528    0
32529    0
32530    0
32531    1
32532    0
32533    0
32534    0
32535    0
32536    1
32537    0
32538    0
32539    0
32540    0
32541    0
32542    0
32543    0
32544    0
32545    0
32546    0
32547    0
32548    0
32549    0
32550    0
32551    0
32552    0
32553    0
32554    0
32555    0
32556    0
32557    0
32558    0
32559    0
32560    0
32561    0
32562    0
32563    0
32564    0
32565    1
32566    0
32567    0
32568    0
32569    0
32570    0
32571    1
32572    1
32573    0
32574    0
32575    0
32576    0
32577    0
32578    0
32579    0
32580    0
32581    0
32582    0
32583    0
32584    1
32585    0
32586    0
32587    0
32588    0
32589    0
32590    0
32591    0
32592    0
32593    0
32594    0
32595    0
32596    0
32597    0
32598    1
32599    0
32600    1
32601    1
32602    1
32603    0
32604    0
32605    0
32606    0
32607    0
32608    0
32609    0
32610    0
32611    0
32612    0
32613    0
32614    0
32615    0
32616    1
32617    0
32618    0
32619    0
32620    0
32621    0
32622    0
32623    0
32624    0
32625    0
32626    0
32627    0
32628    0
32629    1
32630    0
32631    0
32632    0
32633    0
32634    0
32635    0
32636    0
32637    0
32638    0
32639    0
32640    0
32641    0
32642    0
32643    0
32644    1
32645    0
32646    0
32647    0
32648    0
32649    0
32650    0
32651    0
32652    0
32653    0
32654    0
32655    1
32656    0
32657    1
32658    0
32659    0
32660    0
32661    0
32662    0
32663    0
32664    0
32665    0
32666    0
32667    0
32668    0
32669    0
32670    0
32671    0
32672    0
32673    0
32674    0
32675    0
32676    0
32677    0
32678    0
32679    1
32680    0
32681    0
32682    0
32683    0
32684    0
32685    0
32686    0
32687    0
32688    0
32689    0
32690    0
32691    0
32692    0
32693    0
32694    0
32695    1
32696    1
32697    0
32698    0
32699    0
32700    0
32701    0
32702    0
32703    0
32704    1
32705    0
32706    0
32707    0
32708    0
32709    0
32710    0
32711    0
32712    0
32713    0
32714    0
32715    0
32716    0
32717    0
32718    0
32719    1
32720    0
32721    0
32722    0
32723    0
32724    0
32725    0
32726    0
32727    0
32728    0
32729    0
32730    0
32731    0
32732    0
32733    0
32734    0
32735    0
32736    0
32737    0
32738    0
32739    0
32740    0
32741    0
32742    0
32743    0
32744    0
32745    0
32746    1
32747    0
32748    0
32749    0
32750    0
32751    1
32752    0
32753    0
32754    0
32755    0
32756    0
32757    0
32758    0
32759    0
32760    0
32761    0
32762    0
32763    1
32764    0
32765    0
32766    0
32767    1
32768    0
32769    0
32770    0
32771    0
32772    1
32773    0
32774    0
32775    0
32776    0
32777    0
32778    0
32779    0
32780    0
32781    0
32782    0
32783    0
32784    0
32785    0
32786    0
32787    0
32788    0
32789    0
32790    0
32791    0
32792    0
32793    0
32794    0
32795    0
32796    0
32797    0
32798    0
32799    0
32800    0
32801    0
32802    0
32803    0
32804    1
32805    0
32806    0
32807    0
32808    0
32809    0
32810    0
32811    1
32812    0
32813    0
32814    0
32815    0
32816    0
32817    0
32818    0
32819    0
32820    0
32821    0
32822    0
32823    0
32824    0
32825    0
32826    0
32827    0
32828    1
32829    0
32830    0
32831    0
32832    0
32833    0
32834    1
32835    0
32836    0
32837    0
32838    0
32839    0
32840    0
32841    0
32842    0
32843    0
32844    0
32845    0
32846    0
32847    0
32848    0
32849    0
32850    0
32851    0
32852    0
32853    0
32854    0
32855    0
32856    0
32857    0
32858    0
32859    0
32860    0
32861    0
32862    1
32863    0
32864    0
32865    1
32866    0
32867    0
32868    0
32869    1
32870    2
32871    3
32872    2
32873    4
32874    5
32875    10
32876    10
32877    34
32878    19
32879    25
32880    38
32881    26
32882    17
32883    10
32884    8
32885    10
32886    6
32887    2
32888    3
32889    2
32890    0
32891    1
32892    4
32893    0
32894    1
32895    0
32896    1
32897    3
32898    1
32899    3
32900    3
32901    2
32902    0
32903    1
32904    0
32905    0
32906    1
32907    0
32908    0
32909    1
32910    1
32911    0
32912    1
32913    1
32914    0
32915    0
32916    0
32917    0
32918    0
32919    0
32920    1
32921    2
32922    0
32923    1
32924    0
32925    1
32926    0
32927    0
32928    0
32929    0
32930    0
32931    0
32932    0
32933    0
32934    0
32935    0
32936    0
32937    0
32938    0
32939    1
32940    0
32941    0
32942    0
32943    0
32944    0
32945    0
32946    0
32947    0
32948    0
32949    0
32950    0
32951    0
32952    0
32953    0
32954    0
32955    0
32956    0
32957    0
32958    0
32959    1
32960    0
32961    1
32962    2
32963    0
32964    0
32965    1
32966    0
32967    1
32968    1
32969    0
32970    0
32971    0
32972    1
32973    0
32974    1
32975    0
32976    0
32977    0
32978    1
32979    0
32980    1
32981    0
32982    0
32983    1
32984    0
32985    0
32986    0
32987    1
32988    0
32989    0
32990    2
32991    0
32992    0
32993    0
32994    0
32995    0
32996    1
32997    1
32998    4
32999    0
33000    4
33001    4
33002    9
33003    3
33004    6
33005    4
33006    5
33007    5
33008    3
33009    2
33010    2
33011    0
33012    1
33013    1
33014    1
33015    0
33016    1
33017    0
33018    2
33019    0
33020    2
33021    0
33022    0
33023    0
33024    1
33025    2
33026    1
33027    1
33028    0
33029    0
33030    0
33031    0
33032    0
33033    0
33034    0
33035    0
33036    0
33037    0
33038    0
33039    0
33040    0
33041    0
33042    0
33043    0
33044    0
33045    0
33046    0
33047    1
33048    1
33049    0
33050    0
33051    0
33052    0
33053    0
33054    0
33055    0
33056    1
33057    0
33058    0
33059    0
33060    0
33061    0
33062    0
33063    1
33064    0
33065    0
33066    0
33067    0
33068    0
33069    0
33070    0
33071    0
33072    0
33073    0
33074    0
33075    0
33076    0
33077    0
33078    0
33079    0
33080    0
33081    0
33082    0
33083    0
33084    0
33085    0
33086    0
33087    0
33088    0
33089    0
33090    0
33091    0
33092    0
33093    0
33094    0
33095    0
33096    0
33097    0
33098    0
33099    0
33100    0
33101    0
33102    0
33103    0
33104    0
33105    0
33106    0
33107    0
33108    0
33109    0
33110    0
33111    0
33112    0
33113    0
33114    0
33115    0
33116    0
33117    0
33118    0
33119    0
33120    0
33121    0
33122    0
33123    0
33124    0
33125    0
33126    0
33127    0
33128    0
33129    0
33130    0
33131    0
33132    0
33133    0
33134    0
33135    0
33136    0
33137    1
33138    0
33139    0
33140    0
33141    0
33142    0
33143    0
33144    0
33145    0
33146    0
33147    0
33148    0
33149    0
33150    0
33151    0
33152    0
33153    0
33154    0
33155    0
33156    0
33157    0
33158    0
33159    0
33160    0
33161    0
33162    0
33163    0
33164    0
33165    0
33166    0
33167    0
33168    0
33169    0
33170    0
33171    0
33172    0
33173    0
33174    0
33175    0
33176    0
33177    0
33178    0
33179    0
33180    0
33181    0
33182    0
33183    0
33184    0
33185    0
33186    0
33187    0
33188    0
33189    0
33190    0
33191    0
33192    0
33193    0
33194    0
33195    0
33196    1
33197    1
33198    0
33199    0
33200    0
33201    0
33202    1
33203    0
33204    0
33205    0
33206    0
33207    0
33208    0
33209    0
33210    0
33211    0
33212    0
33213    0
33214    0
33215    0
33216    0
33217    0
33218    0
33219    0
33220    0
33221    0
33222    0
33223    0
33224    0
33225    0
33226    0
33227    0
33228    0
33229    0
33230    0
33231    0
33232    0
33233    0
33234    0
33235    0
33236    0
33237    0
33238    0
33239    0
33240    0
33241    0
33242    0
33243    0
33244    0
33245    0
33246    0
33247    0
33248    0
33249    0
33250    0
33251    0
33252    0
33253    0
33254    0
33255    0
33256    0
33257    0
33258    0
33259    0
33260    0
33261    0
33262    0
33263    0
33264    0
33265    0
33266    0
33267    0
33268    0
33269    0
33270    0
33271    0
33272    0
33273    0
33274    0
33275    0
33276    0
33277    0
33278    0
33279    0
33280    0
33281    0
33282    0
33283    0
33284    0
33285    0
33286    0
33287    0
33288    0
33289    0
33290    0
33291    0
33292    0
33293    0
33294    0
33295    0
33296    0
33297    1
33298    0
33299    0
33300    0
33301    0
33302    0
33303    0
33304    0
33305    0
33306    0
33307    0
33308    0
33309    0
33310    0
33311    0
33312    0
33313    0
33314    0
33315    0
33316    0
33317    0
33318    0
33319    0
33320    0
33321    0
33322    0
33323    0
33324    0
33325    0
33326    0
33327    0
33328    0
33329    0
33330    0
33331    0
33332    0
33333    0
33334    0
33335    0
33336    0
33337    0
33338    0
33339    0
33340    0
33341    0
33342    0
33343    0
33344    0
33345    0
33346    0
33347    0
33348    0
33349    0
33350    0
33351    0
33352    0
33353    0
33354    0
33355    0
33356    0
33357    0
33358    0
33359    0
33360    0
33361    0
33362    0
33363    1
33364    0
33365    0
33366    0
33367    0
33368    0
33369    0
33370    0
33371    0
33372    0
33373    0
33374    0
33375    0
33376    0
33377    0
33378    0
33379    0
33380    0
33381    0
33382    0
33383    0
33384    0
33385    0
33386    0
33387    0
33388    0
33389    0
33390    0
33391    0
33392    0
33393    0
33394    0
33395    0
33396    0
33397    0
33398    0
33399    0
33400    0
33401    0
33402    0
33403    0
33404    0
33405    0
33406    0
33407    0
33408    0
33409    0
33410    0
33411    0
33412    0
33413    0
33414    0
33415    0
33416    0
33417    0
33418    0
33419    0
33420    0
33421    0
33422    0
33423    0
33424    0
33425    0
33426    0
33427    0
33428    0
33429    0
33430    0
33431    0
33432    0
33433    0
33434    0
33435    0
33436    0
33437    0
33438    0
33439    0
33440    0
33441    0
33442    0
33443    0
33444    0
33445    0
33446    0
33447    0
33448    0
33449    0
33450    0
33451    0
33452    0
33453    0
33454    0
33455    0
33456    0
33457    0
33458    0
33459    0
33460    0
33461    0
33462    0
33463    0
33464    0
33465    0
33466    0
33467    0
33468    0
33469    0
33470    0
33471    0
33472    0
33473    0
33474    0
33475    0
33476    0
33477    0
33478    0
33479    0
33480    0
33481    0
33482    0
33483    0
33484    0
33485    0
33486    0
33487    0
33488    0
33489    0
33490    0
33491    1
33492    0
33493    0
33494    0
33495    0
33496    0
33497    0
33498    0
33499    0
33500    1
33501    0
33502    0
33503    0
33504    0
33505    1
33506    0
33507    0
33508    0
33509    0
33510    0
33511    0
33512    0
33513    0
33514    0
33515    0
33516    0
33517    0
33518    0
33519    0
33520    0
33521    0
33522    0
33523    0
33524    0
33525    0
33526    0
33527    0
33528    0
33529    0
33530    0
33531    0
33532    0
33533    0
33534    0
33535    0
33536    0
33537    0
33538    0
33539    0
33540    0
33541    0
33542    0
33543    0
33544    0
33545    0
33546    0
33547    0
33548    0
33549    0
33550    0
33551    0
33552    0
33553    0
33554    0
33555    0
33556    0
33557    0
33558    0
33559    0
33560    0
33561    0
33562    0
33563    0
33564    0
33565    0
33566    0
33567    0
33568    0
33569    0
33570    0
33571    0
33572    0
33573    0
33574    0
33575    0
33576    0
33577    0
33578    0
33579    0
33580    0
33581    0
33582    0
33583    0
33584    0
33585    0
33586    0
33587    0
33588    0
33589    0
33590    0
33591    1
33592    0
33593    0
33594    0
33595    1
33596    0
33597    0
33598    0
33599    0
33600    0
33601    0
33602    0
33603    0
33604    1
33605    0
33606    0
33607    0
33608    0
33609    0
33610    0
33611    0
33612    0
33613    0
33614    0
33615    0
33616    0
33617    0
33618    0
33619    0
33620    0
33621    0
33622    0
33623    0
33624    0
33625    0
33626    0
33627    0
33628    0
33629    0
33630    0
33631    0
33632    0
33633    0
33634    0
33635    0
33636    0
33637    0
33638    0
33639    0
33640    0
33641    0
33642    0
33643    0
33644    0
33645    0
33646    0
33647    0
33648    0
33649    0
33650    0
33651    0
33652    0
33653    0
33654    0
33655    0
33656    0
33657    0
33658    0
33659    0
33660    0
33661    1
33662    0
33663    0
33664    0
33665    0
33666    0
33667    0
33668    0
33669    0
33670    0
33671    0
33672    0
33673    0
33674    0
33675    0
33676    0
33677    0
33678    0
33679    0
33680    0
33681    0
33682    0
33683    0
33684    0
33685    0
33686    0
33687    0
33688    0
33689    0
33690    0
33691    0
33692    0
33693    0
33694    0
33695    0
33696    0
33697    0
33698    0
33699    0
33700    0
33701    0
33702    0
33703    0
33704    0
33705    0
33706    0
33707    0
33708    0
33709    0
33710    0
33711    0
33712    0
33713    0
33714    0
33715    0
33716    0
33717    0
33718    0
33719    0
33720    0
33721    0
33722    0
33723    0
33724    0
33725    0
33726    0
33727    0
33728    0
33729    0
33730    0
33731    0
33732    0
33733    0
33734    0
33735    0
33736    0
33737    0
33738    0
33739    0
33740    0
33741    0
33742    0
33743    0
33744    0
33745    0
33746    0
33747    0
33748    0
33749    0
33750    0
33751    0
33752    0
33753    0
33754    0
33755    0
33756    0
33757    0
33758    0
33759    0
33760    0
33761    0
33762    0
33763    0
33764    0
33765    0
33766    0
33767    0
33768    0
33769    0
33770    0
33771    0
33772    0
33773    0
33774    0
33775    0
33776    0
33777    0
33778    0
33779    0
33780    0
33781    0
33782    0
33783    0
33784    0
33785    0
33786    0
33787    0
33788    0
33789    0
33790    0
33791    0
33792    0
33793    0
33794    0
33795    0
33796    0
33797    0
33798    0
33799    0
